Bild,X,Y,Z,View_X,View_Y,View_Z,Lat,Lon,Height,UTM_X,UTM_Y,UTM_Z,UTM_X_est,UTM_Y_est,UTM_Z_est,Dir_E,Dir_N,Dir_H,RotMat
20250614_204015.jpg,-20.996316323287004,-2.835458151873034,-8.60622112525698,0.9675602407894001,-0.2303363681441301,-0.10378987404236494,49.181301499722224,9.234303999722222,230.0,517075.290342597,5447636.948647464,177.0,517076.3425967315,5447637.494017167,177.80280779360695,0.9787714512916974,-0.04746125321681619,0.1993837395060941,"[0.04843373041016027, -0.19914974239225278, 0.9787714512916974, 0.9988263982086957, 0.009656898287407782, -0.04746125321681619, -0.0, 0.9799214889064156, 0.1993837395060941]"
20250614_203858.jpg,-12.47175284126213,-3.734061087415636,-27.89613417829685,0.5954073607139566,-0.17570503151776595,0.783975648031864,49.181178099722224,9.234462,235.0,517086.8473475789,5447623.266085673,182.0,517085.7044702741,5447618.899730428,179.27331850170106,0.5626639415160534,0.818372500226191,0.1169433187110419,"[-0.8240264832552515, -0.0662543871121138, 0.5626639415160534, 0.5665512817865498, -0.09636439165765791, 0.818372500226191, 0.0, 0.9931385906351881, 0.1169433187110419]"
20250614_203931.jpg,-19.028937016470064,-3.6460040021915274,-22.33150071012797,0.55639960962715,-0.16748101591101333,0.813860911775575,49.18118919972222,9.234380099722221,233.0,517080.8748996409,5447624.481576637,180.0,517078.96499045443,5447624.083725796,179.16628854601046,0.5220036322439582,0.8459803567658477,0.10876324696533919,"[-0.851028931135522, -0.05711362617138876, 0.5220036322439583, 0.5251188040532644, -0.09256066981174144, 0.8459803567658478, 0.0, 0.9940676818554945, 0.1087632469653392]"
20250614_204933.jpg,36.085456531305475,-6.469875182118055,-6.683448136038821,-0.9577263273168279,-0.029561568989902226,-0.2861579906329286,49.1813608,9.235052899722222,228.0,517129.84715388366,5447643.710152829,175.0,517132.7119288062,5447642.185825729,179.23601301326406,-0.9412627258658205,-0.328558631312638,0.07793398928331229,"[0.3295609840057265, 0.07358015164990288, -0.9412627258658205, -0.944134290141597, 0.025684002195700138, -0.328558631312638, 0.0, 0.9969585213610387, 0.07793398928331229]"
20250614_204923.jpg,32.55161566170812,-5.850659014118024,-2.7284109356706505,-0.9102989031848032,-0.027886000813960254,-0.41301123207383605,49.1813748,9.2349721,228.0,517123.9539223641,5447645.248235209,175.0,517129.01493688807,5447645.895393632,178.56982364098624,-0.8878700850692116,-0.4530044521015076,0.08045917235097436,"[0.4544779125772431, 0.0716696520057313, -0.8878700850692117, -0.8907580069690262, 0.03656691669776347, -0.45300445210150764, 0.0, 0.9967579052029617, 0.08045917235097437]"
20250614_204613.jpg,-3.947679324590067,-4.878130227137147,31.65034772793133,0.1507072570646,-0.06788550475743169,-0.9862448382181237,49.1816833,9.234507199722222,231.0,517089.9673958293,5447679.4387115585,178.0,517091.32255154575,5447678.086206239,177.34056162820062,0.20024431367446574,-0.9737330974401393,0.10837928672340769,"[0.9795027439498781, -0.021830928420519535, 0.20024431367446574, 0.20143081838353255, 0.10615780873290842, -0.9737330974401393, -0.0, 0.9941096167975269, 0.10837928672340769]"
20250614_204948.jpg,35.13992603756376,-6.7705839579378795,-12.20079370926781,-0.9834644997062483,-0.048895938816180234,-0.17437535658694117,49.181292399722224,9.235055199722222,232.0,517130.0383779175,5447636.106708092,179.0,517132.0514924834,5447636.714169196,179.8221321207508,-0.97167239940931,-0.2172865902599336,0.0929477590873826,"[0.21823131649596106, 0.09070744581672471, -0.97167239940931, -0.9758970706485596, 0.020284111830988934, -0.2172865902599336, 0.0, 0.9956709868629466, 0.0929477590873826]"
20250614_203906.jpg,-13.757370657523241,-3.7481358510668823,-26.761404777310428,0.5133354536647765,-0.1323282731423344,0.8479244896439456,49.1811784,9.2344328,233.0,517084.7192424866,5447623.292877419,180.0,517084.3820946974,5447619.960740366,179.28124287595944,0.47616836415729197,0.8762640220013223,0.07365495721154694,"[-0.8786506262525284, -0.035167683486521696, 0.47616836415729197, 0.4774652625961805, -0.0647169742805289, 0.8762640220013223, 0.0, 0.9972837847263762, 0.07365495721154694]"
20250614_205102.jpg,36.060530505076166,-6.695838553997089,-14.456128114704,-0.989223158108854,-0.005880799148089777,-0.14629750395179333,49.181253599722226,9.2350387,234.0,517128.8493249193,5447631.789632209,181.0,517133.064881801,5447634.528059918,179.8193519206223,-0.9802492594480094,-0.19162357155821932,0.048905993241127786,"[0.19185314572409604, 0.047997498136861244, -0.9802492594480094, -0.9814236447507104, 0.009382768648071745, -0.19162357155821932, 0.0, 0.998803385969981, 0.048905993241127786]"
20250614_203948.jpg,-23.08512892484833,-2.9872926397763133,-17.462105162375124,0.9083204895413494,-0.08062047573896337,0.41043175702056295,49.1812235,9.234289999722222,231.0,517074.2969039512,5447628.274367851,178.0,517074.7076057784,5447628.669396302,178.43773319585102,0.8897446194863917,0.45559606405961667,0.028048859306606753,"[-0.4557753873609024, -0.024966144496808094, 0.8897446194863917, 0.8900948243170608, -0.012783979715500144, 0.45559606405961667, 0.0, 0.9996065533456642, 0.028048859306606753]"
20250614_204823.jpg,13.740664448954494,-4.395178787574305,20.93786367203714,-0.28654068396038274,-0.06899558513532594,-0.9555804757671381,49.1815762,9.2347377,234.0,517106.8022562481,5447667.584607626,181.0,517109.2736395746,5447668.307803942,176.71942972635432,-0.23767659872489513,-0.9633904661014098,0.12405097437534922,"[0.9708897675955344, 0.02971352548679555, -0.23767659872489516, -0.2395267400068086, 0.12043982168128241, -0.9633904661014099, 0.0, 0.9922758466054319, 0.12405097437534923]"
20250614_204815.jpg,10.264667014002129,-4.411304752858997,24.185061533044887,-0.22754675227442314,-0.06336649122423407,-0.9717032280070347,49.181589799722225,9.234656599722221,233.0,517100.887291313,5447669.078148384,180.0,517105.6889876561,5447671.352206162,176.7109278279035,-0.17820310359171,-0.9770098406370024,0.11702745476486197,"[0.9837696367198535, 0.020998946125217414, -0.17820310359171, -0.1794360662411197, 0.11512805666027735, -0.9770098406370024, 0.0, 0.9931286798956409, 0.11702745476486197]"
20250614_204105.jpg,-18.336487643963423,-2.723906846131337,6.215056007145871,0.7883114808713132,-0.2806183939124795,-0.5475566875899313,49.18142339972222,9.2343595,228.0,517079.2930648215,5447650.512622434,175.0,517078.2586462774,5447652.23141397,176.91113269579847,0.8229219691924221,-0.49611591051920884,0.27689065702938154,"[0.5163026023815815, -0.2371308824140642, 0.8229219691924221, 0.8564062253241779, 0.14295936679941565, -0.49611591051920884, -0.0, 0.960901433056397, 0.27689065702938154]"
20250614_204329.jpg,-8.596654971991946,-4.419586662701338,27.637146898052436,0.1690420451713305,-0.12988858281667723,-0.9770126626703305,49.181646399722226,9.234465699722222,227.0,517086.9557447046,5447675.327190923,174.0,517086.9096093701,5447673.891912258,177.24175249697993,0.22023140591835821,-0.960666188866434,0.16917033255291644,"[0.9747149211645884, -0.037801459050326995, 0.22023140591835821, 0.2234520585251123, 0.16489284735770315, -0.960666188866434, -0.0, 0.9855868295507685, 0.16917033255291644]"
20250614_203940.jpg,-22.08541901898915,-2.877778734328845,-19.03880549942653,0.8519067255001759,-0.11307309729105255,0.511340792149987,49.18121909972222,9.2343179,231.0,517076.33169823396,5447627.791487557,178.0,517075.7655942325,5447627.154699773,178.36639550389222,0.8296867684546333,0.5552299877710625,0.057788640155775235,"[-0.556159419064156, -0.04802673044803583, 0.8296867684546333, 0.8310756286802186, -0.03213969653754351, 0.5552299877710625, 0.0, 0.9983288401468459, 0.057788640155775235]"
20250614_204024.jpg,-20.424068622803162,-2.8951825500676103,-5.149851965102748,0.9432473502128961,-0.2707631469299783,-0.1922804061284595,49.1813348,9.2343217,232.0,517076.5688209028,5447640.65458595,179.0,517076.74492943136,5447640.9327267455,177.6812230745062,0.9601482850519282,-0.134922711295296,0.24476750741993453,"[0.13915557332567788, -0.24238604977234846, 0.9601482850519282, 0.9902705319317554, 0.034060762826518105, -0.134922711295296, -0.0, 0.9695818002166875, 0.24476750741993453]"
20250614_204748.jpg,0.12429095912431232,-4.245361253482618,22.736431811300996,0.03722670221357789,-0.12681330260631601,-0.9912278037486542,49.1815824,9.234546999722221,231.0,517092.90261189954,5447668.230781105,178.0,517095.7441395243,5447669.44963404,176.980952015311,0.08922526144613263,-0.9811199577592371,0.17158811499163343,"[0.9958902280074442, -0.015540478729758743, 0.08922526144613263, 0.09056850313039741, 0.17088292696238536, -0.9811199577592371, -0.0, 0.9851687768060953, 0.17158811499163343]"
20250614_204453.jpg,-6.963494704206785,-4.83434204307863,29.404096593010983,0.24630342446261777,-0.049629728439419554,-0.9679212329280813,49.1816583,9.234500199722222,230.0,517089.4658719416,5447676.657915539,177.0,517088.4514679315,5447675.729795174,177.51030897429442,0.2941645350629751,-0.951895686435678,0.08580109822335227,"[0.9554189983033706, -0.025333061247460213, 0.2941645350629751, 0.29525334491074584, 0.08197599931788434, -0.951895686435678, -0.0, 0.9963122861551327, 0.08580109822335227]"
20250614_204847.jpg,22.2650509581744,-4.546202750813345,12.721597960338281,-0.6053849034087897,-0.08376000681916698,-0.7915133479495994,49.18153029972222,9.2349288,230.0,517120.74472934357,5447662.525133906,177.0,517118.082993096,5447660.60141934,176.94006035239366,-0.5633530630261435,-0.8137854644771231,0.14278145602568634,"[0.8222096268937467, 0.08126903360018498, -0.5633530630261435, -0.5691847937561633, 0.11739628768622547, -0.8137854644771231, 0.0, 0.989754240109728, 0.14278145602568634]"
20250614_203923.jpg,-17.636074838482756,-3.742440440654513,-24.11681928329786,0.4187827973101601,-0.2322604199671239,0.8778815785706935,49.1811882,9.234410999722222,234.0,517083.1271354811,5447624.377410716,181.0,517080.4279232724,5447622.3911529975,179.29363778291759,0.38377015896710037,0.9066041409436322,0.17546907622206678,"[-0.9208918300390538, -0.06840104132021022, 0.38377015896710037, 0.3898182106666165, -0.1615880387174013, 0.9066041409436322, 0.0, 0.9844849431503638, 0.17546907622206678]"
20250614_204804.jpg,5.891309072749797,-4.361332271289374,24.681313655681784,-0.021367500810254285,-0.08458285115324238,-0.9961873173253672,49.1816181,9.2346029,233.0,517096.9641124268,5447672.212123538,180.0,517101.3473436641,5447671.6385382395,176.79686017123294,0.029522375785631993,-0.9908355525575767,0.13180795543476714,"[0.999556411373078, -0.003925533205301582, 0.029522375785631993, 0.029782217563069334, 0.13174948692479843, -0.9908355525575767, -0.0, 0.9912752709939386, 0.13180795543476714]"
20250614_202802.jpg,31.69367036040039,-7.001480637563113,-12.912019498456607,-0.9634448062078866,-0.0028687575771905345,-0.26789153704626617,49.18123539972222,9.2351378,234.0,517136.0776857948,5447629.788788738,181.0,517128.691856983,5447635.865394585,180.20756648251634,-0.9487668426303256,-0.3118922057281374,0.050643166679426845,"[0.3122929364177779, 0.04811029192225626, -0.9487668426303256, -0.9499858535070728, 0.015815503231813174, -0.3118922057281374, 0.0, 0.9987168115480383, 0.050643166679426845]"
20250614_204052.jpg,-19.376756294012043,-2.8322700347611596,0.1766584493340444,0.9279708697802125,-0.29912213525703885,-0.2222521384343144,49.1813748,9.2343372,229.0,517077.6846436244,5447645.104827386,176.0,517077.52297369944,5447646.232196218,177.33493867267663,0.9473147714086905,-0.16416233176035588,0.2750371842167957,"[0.1707474479032227, -0.27099821568681404, 0.9473147714086905, 0.9853148273696769, 0.04696189728350638, -0.16416233176035588, -0.0, 0.9614335896452217, 0.2750371842167957]"
20250614_204114.jpg,-18.331585793876137,-2.750753513734707,6.528072557686576,0.7310340475058835,-0.32066360104002134,-0.6022989924906162,49.1814216,9.2343501,228.0,517078.60864585906,5447650.310429268,175.0,517078.24949977687,5447652.5417036675,176.92297708500817,0.7697544516945511,-0.5514546362675987,0.32152117851767026,"[0.5823774904906291, -0.261370508409534, 0.7697544516945511, 0.8129184821184946, 0.1872466970847104, -0.5514546362675987, -0.0, 0.9469023876644354, 0.32152117851767026]"
